userId,venueId,venueCategoryId,venueCategory,latitude,longitude,timezoneOffset,utcTimestamp
1999,4b7a3bbaf964a5200e272fe3,4bf58dd8d48988d124941735,Office,35.66470567,139.7395062,540,Wed Apr 04 00:11:48 +0000 2012
1552,4b823278f964a520f0cc30e3,4bf58dd8d48988d1fd931735,Subway,35.69520782,139.7582442,540,Wed Apr 04 00:12:06 +0000 2012
1428,4b716198f964a520ca432de3,4bf58dd8d48988d129951735,Train Station,35.68304104,139.7021592,540,Wed Apr 04 00:12:49 +0000 2012
782,4b5f8ae4f964a52080c029e3,4bf58dd8d48988d1fd931735,Subway,35.68633726,139.7295713,540,Wed Apr 04 00:12:49 +0000 2012
1389,4b5be971f964a520e31c29e3,4bf58dd8d48988d1fd941735,Mall,35.66735111,139.803949,540,Wed Apr 04 00:13:10 +0000 2012
1912,4e7d897977c87cf312e6c464,4bf58dd8d48988d1f9931735,Road,35.58782159,139.5664655,540,Wed Apr 04 00:13:13 +0000 2012
1807,4b935fedf964a520d94134e3,4bf58dd8d48988d131941735,Spiritual Center,35.63038772,139.729102,540,Wed Apr 04 00:13:23 +0000 2012
1918,4b45c7a5f964a5203e1026e3,4bf58dd8d48988d1fd931735,Subway,35.65486406,139.7962672,540,Wed Apr 04 00:13:36 +0000 2012
886,4b22504cf964a520704524e3,4bf58dd8d48988d129951735,Train Station,35.61969917,139.7285528,540,Wed Apr 04 00:14:04 +0000 2012
2167,4b58dcdef964a5206f6f28e3,4bf58dd8d48988d1fd931735,Subway,35.53532513,139.5894849,540,Wed Apr 04 00:15:02 +0000 2012
1646,4b0587a6f964a520529e22e3,4bf58dd8d48988d1fd941735,Mall,35.66051289,139.7292119,540,Wed Apr 04 00:15:04 +0000 2012
1086,4b283516f964a520e19024e3,4bf58dd8d48988d129951735,Train Station,35.5884342,139.7279191,540,Wed Apr 04 00:15:08 +0000 2012
517,4b63ad2df964a5207c8b2ae3,4bf58dd8d48988d12a951735,Train Station,35.74561801,139.7195739,540,Wed Apr 04 00:15:11 +0000 2012
1308,4c33008a213c2d7f5436365d,4bf58dd8d48988d1fc931735,Light Rail,35.65370461,139.5382977,540,Wed Apr 04 00:15:40 +0000 2012
1707,4b5e2045f964a5200e7f29e3,4bf58dd8d48988d124941735,Office,35.61907458,139.7305632,540,Wed Apr 04 00:16:06 +0000 2012
1907,4d76c3eb41526ea80615598a,4bf58dd8d48988d1e0931735,Coffee Shop,35.656782,139.795761,540,Wed Apr 04 00:16:10 +0000 2012
59,4b7c17c1f964a520787c2fe3,4deefb944765f83613cdba6e,Historic Site,35.68403232,139.758566,540,Wed Apr 04 00:16:13 +0000 2012
1745,4b5bcc94f964a520db1629e3,4bf58dd8d48988d1e0931735,Coffee Shop,35.51499374,139.6655095,540,Wed Apr 04 00:16:16 +0000 2012
1753,4b0587a6f964a5203d9e22e3,4bf58dd8d48988d129951735,Train Station,35.69080269,139.7002792,540,Wed Apr 04 00:16:37 +0000 2012
315,4bf0ba3d3a15d13a2dea3e9f,4bf58dd8d48988d1fd931735,Subway,35.68797551,139.7969913,540,Wed Apr 04 00:16:54 +0000 2012
697,4ba9747ff964a5203c283ae3,4bf58dd8d48988d129951735,Train Station,35.69099922,139.7355741,540,Wed Apr 04 00:17:10 +0000 2012
1097,4b552568f964a520cadc27e3,4bf58dd8d48988d130941735,Building,35.72935203,139.7181773,540,Wed Apr 04 00:17:10 +0000 2012
1919,4b72772ef964a520ac7b2de3,4bf58dd8d48988d1fd931735,Subway,35.67866839,139.7401714,540,Wed Apr 04 00:18:14 +0000 2012
496,4ea8d8d829c2fa48218b2841,4bf58dd8d48988d1f9931735,Road,35.62899464,139.7394305,540,Wed Apr 04 00:19:02 +0000 2012
586,4b5edaf0f964a520149b29e3,4bf58dd8d48988d129951735,Train Station,35.65819631,139.7020304,540,Wed Apr 04 00:19:18 +0000 2012
1226,4b4162b1f964a52016c625e3,4bf58dd8d48988d129951735,Train Station,35.64592362,139.8269248,540,Wed Apr 04 00:19:28 +0000 2012
1041,4f6d7593e4b03b575c3613b1,4bf58dd8d48988d1e2931735,Art Gallery,35.68619611,139.8024952,540,Wed Apr 04 00:19:49 +0000 2012
951,4b4ef864f964a520d5f726e3,4bf58dd8d48988d129951735,Train Station,35.68600612,139.7306657,540,Wed Apr 04 00:19:55 +0000 2012
1789,4b568ffef964a520411528e3,4bf58dd8d48988d129951735,Train Station,35.68120443,139.686361,540,Wed Apr 04 00:20:03 +0000 2012
632,4bb70c132f70c9b641408630,4bf58dd8d48988d129951735,Train Station,35.57572976,139.6596515,540,Wed Apr 04 00:20:10 +0000 2012
1987,4e1e823a922e1667c53b3772,4bf58dd8d48988d103941735,Home (private),35.65596039,139.5432745,540,Wed Apr 04 00:20:42 +0000 2012
498,4b652379f964a520ebe52ae3,4bf58dd8d48988d129951735,Train Station,35.65874547,139.6991222,540,Wed Apr 04 00:21:01 +0000 2012
211,4b9c7a5af964a520686b36e3,4bf58dd8d48988d1df941735,Bridge,35.64987306,139.6916744,540,Wed Apr 04 00:21:09 +0000 2012
2006,4b283516f964a520e19024e3,4bf58dd8d48988d129951735,Train Station,35.5884342,139.7279191,540,Wed Apr 04 00:22:10 +0000 2012
584,4b2ae079f964a52061b124e3,4bf58dd8d48988d129951735,Train Station,35.65188911,139.5443957,540,Wed Apr 04 00:22:45 +0000 2012
1989,4b0587a6f964a5203d9e22e3,4bf58dd8d48988d129951735,Train Station,35.69080269,139.7002792,540,Wed Apr 04 00:22:55 +0000 2012
1734,4b544068f964a52092b527e3,4bf58dd8d48988d129951735,Train Station,35.67096774,139.6587892,540,Wed Apr 04 00:23:07 +0000 2012
2083,4b84bf13f964a520014331e3,4bf58dd8d48988d16a941735,Bakery,35.6476938,139.7445983,540,Wed Apr 04 00:23:09 +0000 2012
2026,4b0587a6f964a5203e9e22e3,4bf58dd8d48988d129951735,Train Station,35.68137872,139.7660816,540,Wed Apr 04 00:23:44 +0000 2012
1454,4b0587a6f964a5203d9e22e3,4bf58dd8d48988d129951735,Train Station,35.69080269,139.7002792,540,Wed Apr 04 00:23:52 +0000 2012
1086,4b6c0623f964a5202d202ce3,4bf58dd8d48988d12a951735,Train Station,35.62840531,139.7385408,540,Wed Apr 04 00:23:57 +0000 2012
900,4b6929a7f964a520ac9a2be3,4bf58dd8d48988d1fd931735,Subway,35.70895612,139.7965622,540,Wed Apr 04 00:24:03 +0000 2012
2250,4b4a79ccf964a520bc8826e3,4bf58dd8d48988d129951735,Train Station,35.62081442,139.5697117,540,Wed Apr 04 00:24:10 +0000 2012
86,4b6824faf964a52008692be3,4bf58dd8d48988d129951735,Train Station,35.60764845,139.7347373,540,Wed Apr 04 00:24:40 +0000 2012
1086,4e702ef4483b9778fd286b0c,4bf58dd8d48988d129951735,Train Station,35.62885075,139.7379935,540,Wed Apr 04 00:24:42 +0000 2012
439,4b9990dbf964a520168435e3,4d954b0ea243a5684a65b473,Convenience Store,35.69364814,139.7654271,540,Wed Apr 04 00:25:00 +0000 2012
1086,4b58d3aaf964a5203f6d28e3,4bf58dd8d48988d1fe931735,Bus Station,35.62893795,139.7375107,540,Wed Apr 04 00:25:09 +0000 2012
886,4b5ccea3f964a520044529e3,4bf58dd8d48988d129951735,Train Station,35.64573181,139.747569,540,Wed Apr 04 00:25:28 +0000 2012
823,4b569977f964a520551628e3,4bf58dd8d48988d12d941735,Government Building,35.710036,139.810697,540,Wed Apr 04 00:25:34 +0000 2012
329,4b0587a6f964a5203d9e22e3,4bf58dd8d48988d129951735,Train Station,35.69080269,139.7002792,540,Wed Apr 04 00:25:46 +0000 2012
2156,4b83544bf964a520ab0231e3,4bf58dd8d48988d124941735,Office,35.6656039,139.7313015,540,Wed Apr 04 00:25:48 +0000 2012
1392,4b243a7df964a520356424e3,4bf58dd8d48988d129951735,Train Station,35.72986464,139.7109556,540,Wed Apr 04 00:25:51 +0000 2012
584,4b81f60ef964a52084c530e3,4bf58dd8d48988d1f9931735,Road,35.65313795,139.5441073,540,Wed Apr 04 00:26:18 +0000 2012
2267,4b24a8eef964a520466924e3,4bf58dd8d48988d129951735,Train Station,35.60375363,139.5075917,540,Wed Apr 04 00:26:33 +0000 2012
584,4e5ca79b091a7a61047f697b,4bf58dd8d48988d1a8941735,General College & University,35.65540673,139.5442387,540,Wed Apr 04 00:26:40 +0000 2012
237,4b6260a5f964a5200f452ae3,4bf58dd8d48988d1c5941735,Sandwich Place,35.6810284,139.7769521,540,Wed Apr 04 00:27:18 +0000 2012
1007,4b370fd4f964a520523f25e3,4bf58dd8d48988d129951735,Train Station,35.73211725,139.7667038,540,Wed Apr 04 00:27:19 +0000 2012
1454,4b6053cff964a520d8df29e3,4bf58dd8d48988d1fd931735,Subway,35.69235855,139.7009468,540,Wed Apr 04 00:27:21 +0000 2012
391,4b6474ebf964a520a0b42ae3,4d954b0ea243a5684a65b473,Convenience Store,35.69100641,139.7143484,540,Wed Apr 04 00:27:55 +0000 2012
1809,4f0d0bf0e4b0d2af7185d0cb,4bf58dd8d48988d177941735,Medical Center,35.63279231,139.7148138,540,Wed Apr 04 00:27:58 +0000 2012
1880,4b558892f964a520b9e627e3,4bf58dd8d48988d171941735,Event Space,35.66029497,139.7292709,540,Wed Apr 04 00:28:26 +0000 2012
947,4b42a9c9f964a5206dd825e3,4bf58dd8d48988d129951735,Train Station,35.64687831,139.7099483,540,Wed Apr 04 00:28:34 +0000 2012
1784,4b19f917f964a520abe623e3,4bf58dd8d48988d129951735,Train Station,35.6985962,139.7730182,540,Wed Apr 04 00:29:02 +0000 2012
2243,4e99bbd6e5e8dffcaeb36897,4bf58dd8d48988d129951735,Train Station,35.63428342,139.7156721,540,Wed Apr 04 00:29:14 +0000 2012
75,4f729013e4b0905384b2e359,4bf58dd8d48988d162941735,Other Great Outdoors,35.64388072,139.6995011,540,Wed Apr 04 00:29:33 +0000 2012
183,4b5873bcf964a5206e5828e3,4bf58dd8d48988d129951735,Train Station,35.76291574,139.7276831,540,Wed Apr 04 00:30:10 +0000 2012
1402,4b0a7f04f964a5207b2423e3,4bf58dd8d48988d129951735,Train Station,35.66898975,139.6797144,540,Wed Apr 04 00:30:13 +0000 2012
1782,4b64f18af964a52064db2ae3,4bf58dd8d48988d100941735,Convention Center,35.68290729,139.7719846,540,Wed Apr 04 00:30:15 +0000 2012
1383,4b42a9c9f964a5206dd825e3,4bf58dd8d48988d129951735,Train Station,35.64687831,139.7099483,540,Wed Apr 04 00:30:52 +0000 2012
508,4b62b939f964a52057502ae3,4bf58dd8d48988d1fd931735,Subway,35.66287517,139.7314596,540,Wed Apr 04 00:32:14 +0000 2012
1545,4b22504cf964a520704524e3,4bf58dd8d48988d129951735,Train Station,35.61969917,139.7285528,540,Wed Apr 04 00:32:21 +0000 2012
1086,4b627e83f964a52097492ae3,4bf58dd8d48988d12b951735,Bus Station,35.62497862,139.7307827,540,Wed Apr 04 00:32:46 +0000 2012
737,4bc1882474a9a5939108d2f6,4f4531504b9074f6e4fb0102,Train Station,35.72948602,139.7108558,540,Wed Apr 04 00:32:50 +0000 2012
2250,4b55652df964a52043e327e3,4bf58dd8d48988d129951735,Train Station,35.61718626,139.5645618,540,Wed Apr 04 00:33:34 +0000 2012
1476,4b5be592f964a520301c29e3,4bf58dd8d48988d163941735,Park,35.63005853,139.6223259,540,Wed Apr 04 00:33:40 +0000 2012
517,4b8279a1f964a5207cd430e3,4f4531504b9074f6e4fb0102,Train Station,35.65573582,139.7035325,540,Wed Apr 04 00:33:51 +0000 2012
620,4b54ff13f964a5201fd727e3,4bf58dd8d48988d1fd931735,Subway,35.69776947,139.6480751,540,Wed Apr 04 00:35:42 +0000 2012
1734,4b63f8f9f964a52065992ae3,4bf58dd8d48988d129951735,Train Station,35.68892751,139.6995628,540,Wed Apr 04 00:35:50 +0000 2012
845,4cc3edabd43ba143f3c363f8,4bf58dd8d48988d1fd941735,Mall,35.68940896,139.698801,540,Wed Apr 04 00:36:18 +0000 2012
59,4b7a93d0f964a520fb312fe3,4deefb944765f83613cdba6e,Historic Site,35.6785856,139.7536629,540,Wed Apr 04 00:36:22 +0000 2012
767,4c7e7dbad598a0932aedc562,4bf58dd8d48988d129951735,Train Station,35.80212584,139.7179842,540,Wed Apr 04 00:36:32 +0000 2012
1416,4cec9db113aea143694c629f,4bf58dd8d48988d129951735,Train Station,35.6071318,139.7347739,540,Wed Apr 04 00:36:35 +0000 2012
767,4b5f0b28f964a52095a329e3,4bf58dd8d48988d129951735,Train Station,35.801917,139.7175872,540,Wed Apr 04 00:36:43 +0000 2012
1265,4b5dd77af964a5200f6f29e3,4bf58dd8d48988d16d941735,Café,35.61846834,139.727962,540,Wed Apr 04 00:36:52 +0000 2012
508,4b90b438f964a520de9433e3,4d954b0ea243a5684a65b473,Convenience Store,35.66170688,139.7296502,540,Wed Apr 04 00:37:35 +0000 2012
1610,4b093eeff964a520e51423e3,4bf58dd8d48988d129951735,Train Station,35.65852173,139.701326,540,Wed Apr 04 00:37:48 +0000 2012
329,4b567da0f964a520b31228e3,4bf58dd8d48988d130941735,Building,35.69319069,139.6931684,540,Wed Apr 04 00:37:59 +0000 2012
1454,4b4487c9f964a5201ef625e3,4bf58dd8d48988d1fd931735,Subway,35.67701252,139.737044,540,Wed Apr 04 00:38:11 +0000 2012
517,4b56746ff964a520181128e3,4bf58dd8d48988d16e941735,Fast Food Restaurant,35.65605946,139.7043103,540,Wed Apr 04 00:38:31 +0000 2012
514,4bb70c132f70c9b641408630,4bf58dd8d48988d129951735,Train Station,35.57572976,139.6596515,540,Wed Apr 04 00:39:14 +0000 2012
935,4b5c4864f964a520932929e3,4bf58dd8d48988d1fd931735,Subway,35.68138744,139.7755551,540,Wed Apr 04 00:39:31 +0000 2012
431,4b664b96f964a520c61c2be3,4bf58dd8d48988d1e0931735,Coffee Shop,35.64041261,139.7475075,540,Wed Apr 04 00:39:36 +0000 2012
951,4b504899f964a520bb1f27e3,4bf58dd8d48988d1fd931735,Subway,35.69051561,139.6669284,540,Wed Apr 04 00:39:57 +0000 2012
1872,4b62b939f964a52057502ae3,4bf58dd8d48988d1fd931735,Subway,35.66287517,139.7314596,540,Wed Apr 04 00:40:08 +0000 2012
2218,4b132d4af964a520249523e3,4bf58dd8d48988d129951735,Train Station,35.66822491,139.6011391,540,Wed Apr 04 00:40:15 +0000 2012
996,4b7e9bbbf964a5202df52fe3,4bf58dd8d48988d1fd931735,Subway,35.67423693,139.759074,540,Wed Apr 04 00:40:20 +0000 2012
18,4b600990f964a520e3d329e3,4bf58dd8d48988d129951735,Train Station,35.66669205,139.7581327,540,Wed Apr 04 00:40:29 +0000 2012
624,4b19f837f964a520a2e623e3,4bf58dd8d48988d129951735,Train Station,35.71362077,139.7765178,540,Wed Apr 04 00:41:28 +0000 2012
1007,4b243a7df964a520356424e3,4bf58dd8d48988d129951735,Train Station,35.72986464,139.7109556,540,Wed Apr 04 00:41:28 +0000 2012
2190,4be4fc2b2468c9281f9dff42,4bf58dd8d48988d124951735,Automotive Shop,35.54775718,139.6024561,540,Wed Apr 04 00:41:53 +0000 2012
496,4be76bcd9a54a59307ed0811,4bf58dd8d48988d124941735,Office,35.62656595,139.7413945,540,Wed Apr 04 00:42:08 +0000 2012
2177,4d27d910849f37040eb36d41,4bf58dd8d48988d1fd941735,Mall,35.734997,139.753479,540,Wed Apr 04 00:42:29 +0000 2012
632,4b0587a6f964a5203e9e22e3,4bf58dd8d48988d129951735,Train Station,35.68137872,139.7660816,540,Wed Apr 04 00:42:30 +0000 2012
1454,4b22ebb2f964a5205c5024e3,4bf58dd8d48988d1fd931735,Subway,35.671976,139.741176,540,Wed Apr 04 00:42:45 +0000 2012
632,4b1b7b31f964a5209efb23e3,4bf58dd8d48988d1fd931735,Subway,35.68691239,139.7636139,540,Wed Apr 04 00:43:01 +0000 2012
1765,4b5d3583f964a520965629e3,4bf58dd8d48988d16d941735,Café,35.68957328,139.6952232,540,Wed Apr 04 00:43:33 +0000 2012
1076,4b56f067f964a520f01f28e3,4bf58dd8d48988d129951735,Train Station,35.66629207,139.4770548,540,Wed Apr 04 00:43:38 +0000 2012
1161,4b8adb31f964a520968532e3,4bf58dd8d48988d129951735,Train Station,35.72270232,139.6385915,540,Wed Apr 04 00:43:44 +0000 2012
1638,4c93701e1221b1f7defb19e2,4bf58dd8d48988d11f941735,Bar,35.67212095,139.7573671,540,Wed Apr 04 00:44:05 +0000 2012
86,4cdcd1ca7dc62c0f6d84e8f2,4bf58dd8d48988d124941735,Office,35.65448718,139.7570795,540,Wed Apr 04 00:44:13 +0000 2012
1638,4d75e90b8d7e236a6f07b028,4bf58dd8d48988d193941735,Park,35.67350347,139.7567797,540,Wed Apr 04 00:44:21 +0000 2012
1638,4d5f51ee039188bfa3cb7123,4bf58dd8d48988d161941735,Other Great Outdoors,35.67500799,139.7584641,540,Wed Apr 04 00:44:37 +0000 2012
1561,4b093eeff964a520e51423e3,4bf58dd8d48988d129951735,Train Station,35.65852173,139.701326,540,Wed Apr 04 00:44:43 +0000 2012
950,4b19f917f964a520abe623e3,4bf58dd8d48988d129951735,Train Station,35.6985962,139.7730182,540,Wed Apr 04 00:44:55 +0000 2012
2177,4e6194cf52b1260c12c38a13,4bf58dd8d48988d163941735,Park,35.73704362,139.75141,540,Wed Apr 04 00:45:04 +0000 2012
1357,4da2683922a5f04df4921055,4bf58dd8d48988d124941735,Office,35.65823253,139.7085368,540,Wed Apr 04 00:46:35 +0000 2012
266,4b711eaaf964a520533a2de3,4bf58dd8d48988d198941735,College Academic Building,35.6571742,139.5405185,540,Wed Apr 04 00:47:05 +0000 2012
1550,4dd3c8521f6e5374d6e13d20,4f4531504b9074f6e4fb0102,Train Station,35.68145715,139.7664356,540,Wed Apr 04 00:47:18 +0000 2012
737,4c1341a0a9c220a10c86559d,4bf58dd8d48988d164941735,Plaza,35.68814759,139.7002291,540,Wed Apr 04 00:47:24 +0000 2012
849,4c8eb106d2aea0937985d069,4bf58dd8d48988d129951735,Train Station,35.65929319,139.7014308,540,Wed Apr 04 00:47:27 +0000 2012
2083,4b5a2f44f964a520b3b228e3,4bf58dd8d48988d130941735,Building,35.65260616,139.7443986,540,Wed Apr 04 00:47:49 +0000 2012
27,4c38e3001e06d13a929f783e,4eb1d80a4b900d56c88a45ff,Shrine,35.68279921,139.6962261,540,Wed Apr 04 00:48:16 +0000 2012
59,4b7bee49f964a5205c742fe3,4deefb944765f83613cdba6e,Historic Site,35.68375019,139.7456042,540,Wed Apr 04 00:48:20 +0000 2012
2177,4d2961a6c406721e3cf47ab6,4bf58dd8d48988d1fd941735,Mall,35.73641545,139.7499728,540,Wed Apr 04 00:48:36 +0000 2012
1650,4b570dbff964a5208e2428e3,4bf58dd8d48988d1fd931735,Subway,35.6923934,139.7228658,540,Wed Apr 04 00:48:43 +0000 2012
1677,4b1b6114f964a5201efb23e3,4bf58dd8d48988d129951735,Train Station,35.71290244,139.7038972,540,Wed Apr 04 00:49:07 +0000 2012
1545,4c242e56136d20a14387e161,4bf58dd8d48988d164941735,Plaza,35.6896268,139.7017246,540,Wed Apr 04 00:49:12 +0000 2012
2083,4e41bf171495179c01473f89,4d954b0ea243a5684a65b473,Convenience Store,35.6524669,139.744763,540,Wed Apr 04 00:49:20 +0000 2012
1922,4b5d8811f964a520596029e3,4f04afc02fb6e1c99f3db0bc,Mobile Phone Shop,35.68815415,139.6972266,540,Wed Apr 04 00:49:24 +0000 2012
1089,4b093eeff964a520e51423e3,4bf58dd8d48988d129951735,Train Station,35.65852173,139.701326,540,Wed Apr 04 00:49:27 +0000 2012
1226,4b62271cf964a520cf382ae3,4bf58dd8d48988d1e0931735,Coffee Shop,35.70194069,139.7436315,540,Wed Apr 04 00:49:33 +0000 2012
75,4b0587a6f964a520529e22e3,4bf58dd8d48988d1fd941735,Mall,35.66051289,139.7292119,540,Wed Apr 04 00:50:57 +0000 2012
2177,4d2962b9915fa093052e060a,4bf58dd8d48988d1fd941735,Mall,35.73757504,139.7490346,540,Wed Apr 04 00:51:00 +0000 2012
928,4bafff5ff964a520dd303ce3,4bf58dd8d48988d1ae941735,University,35.55238359,139.6511757,540,Wed Apr 04 00:51:27 +0000 2012
1360,4b46f717f964a520072a26e3,4bf58dd8d48988d129951735,Train Station,35.64836523,139.7033905,540,Wed Apr 04 00:51:33 +0000 2012
1545,4b75ca0ff964a520d1242ee3,4bf58dd8d48988d1fd931735,Subway,35.69086525,139.7048702,540,Wed Apr 04 00:53:45 +0000 2012
1076,4b3eae5cf964a520b4a025e3,4bf58dd8d48988d129951735,Train Station,35.70025263,139.4802547,540,Wed Apr 04 00:53:47 +0000 2012
2058,4b243a7df964a520356424e3,4bf58dd8d48988d129951735,Train Station,35.72986464,139.7109556,540,Wed Apr 04 00:53:52 +0000 2012
1677,4dd59187b0fb8af380588151,4bf58dd8d48988d16d941735,Café,35.69150461,139.7011989,540,Wed Apr 04 00:54:32 +0000 2012
1161,4b56f902f964a520432128e3,4bf58dd8d48988d129951735,Train Station,35.71942694,139.6638036,540,Wed Apr 04 00:54:38 +0000 2012
624,4b396b34f964a5204f5c25e3,4bf58dd8d48988d129951735,Train Station,35.74964694,139.8051453,540,Wed Apr 04 00:55:09 +0000 2012
620,4b0587a6f964a5203d9e22e3,4bf58dd8d48988d129951735,Train Station,35.69080269,139.7002792,540,Wed Apr 04 00:56:17 +0000 2012
1210,4e07f56dfa767637fd2e66f8,4bf58dd8d48988d124941735,Office,35.65287337,139.6013352,540,Wed Apr 04 00:56:59 +0000 2012
1872,4b83544bf964a520ab0231e3,4bf58dd8d48988d124941735,Office,35.6656039,139.7313015,540,Wed Apr 04 00:57:18 +0000 2012
1491,4b0587a6f964a5203e9e22e3,4bf58dd8d48988d129951735,Train Station,35.68137872,139.7660816,540,Wed Apr 04 00:58:19 +0000 2012
1379,4f55c73ee4b09073a2af9dd8,4bf58dd8d48988d130951735,Taxi,35.664562,139.739891,540,Wed Apr 04 00:58:39 +0000 2012
2236,4b57016df964a520952228e3,4bf58dd8d48988d129951735,Train Station,35.52201576,139.6298468,540,Wed Apr 04 00:58:41 +0000 2012
2092,4c77836bf2473704574b66eb,4bf58dd8d48988d1f1931735,General Entertainment,35.643839,139.756548,540,Wed Apr 04 00:59:35 +0000 2012
624,4b7bdc24f964a52009712fe3,4bf58dd8d48988d1ae941735,University,35.74800996,139.8066044,540,Wed Apr 04 00:59:43 +0000 2012
845,4b5bab10f964a520e00e29e3,4bf58dd8d48988d129951735,Train Station,35.6897183,139.6992517,540,Wed Apr 04 00:59:59 +0000 2012
1143,4ca85754b7106dcb638e71a5,4bf58dd8d48988d1f9931735,Road,35.67955732,139.762702,540,Wed Apr 04 01:00:12 +0000 2012
575,4f7b9a7b7b0c50e8734b6476,4bf58dd8d48988d19b941735,College Academic Building,35.66115795,139.6332693,540,Wed Apr 04 01:00:14 +0000 2012
1865,4b6a97d2f964a520a6d92be3,4bf58dd8d48988d1fd931735,Subway,35.69807225,139.77548,540,Wed Apr 04 01:00:50 +0000 2012
1877,4b942a80f964a520426c34e3,4bf58dd8d48988d1fd931735,Subway,35.74395218,139.6786416,540,Wed Apr 04 01:02:06 +0000 2012
1861,4bb70c132f70c9b641408630,4bf58dd8d48988d129951735,Train Station,35.57572976,139.6596515,540,Wed Apr 04 01:02:46 +0000 2012
1387,4b544068f964a52092b527e3,4bf58dd8d48988d129951735,Train Station,35.67096774,139.6587892,540,Wed Apr 04 01:03:55 +0000 2012
191,4df066d8ae6066d602d5dfa8,4bf58dd8d48988d124941735,Office,35.64906992,139.7526227,540,Wed Apr 04 01:04:54 +0000 2012
778,4f7423f4e4b0c1f44634bb7c,4bf58dd8d48988d118951735,Food & Drink Shop,35.74583535,139.6095095,540,Wed Apr 04 01:04:56 +0000 2012
177,4b3883cff964a520624e25e3,4bf58dd8d48988d1fd931735,Subway,35.65227052,139.7222221,540,Wed Apr 04 01:05:23 +0000 2012
1531,4b0df959f964a520635323e3,4bf58dd8d48988d1fd931735,Subway,35.66318885,139.7321247,540,Wed Apr 04 01:05:43 +0000 2012
996,4c86f6fee602b1f7877fc47a,4bf58dd8d48988d130941735,Building,35.67207085,139.7571893,540,Wed Apr 04 01:06:17 +0000 2012
59,4b812faff964a520c09930e3,4bf58dd8d48988d12d941735,Government Building,35.70239156,139.7504684,540,Wed Apr 04 01:06:21 +0000 2012
1865,4b67ab11f964a5202d5a2be3,4bf58dd8d48988d1fd931735,Subway,35.68598869,139.782443,540,Wed Apr 04 01:06:24 +0000 2012
342,4b1b6114f964a5201efb23e3,4bf58dd8d48988d129951735,Train Station,35.71290244,139.7038972,540,Wed Apr 04 01:06:30 +0000 2012
1550,4b0587a6f964a5203d9e22e3,4bf58dd8d48988d129951735,Train Station,35.69080269,139.7002792,540,Wed Apr 04 01:06:31 +0000 2012
712,4b093eeff964a520e51423e3,4bf58dd8d48988d129951735,Train Station,35.65852173,139.701326,540,Wed Apr 04 01:06:58 +0000 2012
1231,4bd44f3aa8b3a59307856b5f,4bf58dd8d48988d1e7941735,Playground,35.56248219,139.63269,540,Wed Apr 04 01:07:45 +0000 2012
1143,4c96f8a2533aa093e95ad645,4bf58dd8d48988d124941735,Office,35.67304699,139.7599232,540,Wed Apr 04 01:08:15 +0000 2012
1231,4bd44dda046076b097997771,4bf58dd8d48988d1e7941735,Playground,35.56182324,139.6337199,540,Wed Apr 04 01:08:36 +0000 2012
996,4d463248c3e5f04d8c13ac20,4bf58dd8d48988d123951735,Smoke Shop,35.67201854,139.7576487,540,Wed Apr 04 01:09:35 +0000 2012
1231,4bd44d139854d13afd4eff4d,4bf58dd8d48988d1e7941735,Playground,35.56300803,139.6340767,540,Wed Apr 04 01:10:07 +0000 2012
808,4b4fbac7f964a520ea1227e3,4bf58dd8d48988d1e0931735,Coffee Shop,35.64616845,139.7078965,540,Wed Apr 04 01:10:10 +0000 2012
233,4b0f84e5f964a520e56223e3,4bf58dd8d48988d129951735,Train Station,35.6264504,139.7234398,540,Wed Apr 04 01:11:04 +0000 2012
1711,4b6795c4f964a5204e562be3,4bf58dd8d48988d1f9941735,Food & Drink Shop,35.717957,139.765206,540,Wed Apr 04 01:11:29 +0000 2012
1677,4be11c720f03a593a78f18b4,4bf58dd8d48988d102941735,Gym / Fitness Center,35.69091208,139.7019526,540,Wed Apr 04 01:11:39 +0000 2012
1231,4bd2482c046076b02cbd7371,4bf58dd8d48988d1e7941735,Playground,35.56263492,139.6351388,540,Wed Apr 04 01:11:44 +0000 2012
2190,4d4bcbbf7a45721e9375bd54,4bf58dd8d48988d1f9931735,Road,35.5395774,139.6632457,540,Wed Apr 04 01:12:02 +0000 2012
1545,4c53e0211b46c9b6123fabcd,4bf58dd8d48988d124941735,Office,35.69329525,139.6651393,540,Wed Apr 04 01:12:43 +0000 2012
314,4ec09a4fbe7b04923ccd270d,4bf58dd8d48988d166941735,Sculpture Garden,35.65730279,139.5435709,540,Wed Apr 04 01:12:50 +0000 2012
458,4bbe873a006dc9b6f762fb3f,4bf58dd8d48988d124941735,Office,35.699135,139.765247,540,Wed Apr 04 01:17:03 +0000 2012
1379,4b59675bf964a5204e8728e3,4bf58dd8d48988d130941735,Building,35.65233197,139.7491484,540,Wed Apr 04 01:17:27 +0000 2012
1324,4e22ae6762e1964dbb741bf4,4bf58dd8d48988d1f9931735,Road,35.57844358,139.5749474,540,Wed Apr 04 01:17:50 +0000 2012
2058,4b0587a6f964a5203e9e22e3,4bf58dd8d48988d129951735,Train Station,35.68137872,139.7660816,540,Wed Apr 04 01:18:47 +0000 2012
1735,4b400c75f964a520d8b425e3,4bf58dd8d48988d129951735,Train Station,35.57957795,139.5730188,540,Wed Apr 04 01:19:28 +0000 2012
